Gene	NPat	KnownDriver	Mode	AllDriver	MutSigCV	OncodriveFM	OncodriveCLUST	NMC	MutSig-CL	e-Driver	e-Driver3D	iPAC	GraphPAC	SpacePAC	CLUMPS	iSIMPRe	ActiveDriver	Hotspot	LowMACA	Detected
SIRT6	5	No	N/A	No	1	0.0269602891229358	1	1	0.207	1	1	1	1	1	1	1	1	1	1	1
KLHL7	9	No	N/A	No	0.6816507	0.421868413490613	1	1	0.62	1	1	1	1	1	1	1	0.212559470728055	1	1	0
NFAT5	13	No	N/A	No	1	1	1	0.0001684551	0.802	0.829459497731231	1	1	1	1	1	1	1	1	1	1
IL10RB	9	No	N/A	No	0.1836971	0.18326624057803	1	1	0.498	1	1	1	1	1	1	1	1	1	1	0
ANKRD17	33	No	N/A	No	1	1	1	1	0.674	1	1	1	1	1	1	1	1	1	1	0
PAX1	17	No	N/A	No	1	1	1	1	0.835	1	1	1	1	1	1	1	1	1	1	0
AC008132.13	17	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PRAMEF10	6	No	N/A	No	0.9007008	1	1	1	0.105	1	1	1	1	1	1	1	1	1	1	0
RUSC2	8	No	N/A	No	1	0.967739594849516	1	1	0.731	1	1	1	1	1	1	1	1	1	1	0
PPARG	8	No	Unk	Other somatic drivers in other tissues	0.2161689	1	1	1	0.297	1	1	1	1	1	0.92874	1	1	1	1	0
CXorf61	5	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
PCDHB14	25	No	N/A	No	1	1	0.134469917372	1	0.463	1	1	1	1	1	0.789492	1	0.0980623162551595	1	1	0
SAMD4B	7	No	N/A	No	1	1	1	1	0.142	1	1	1	1	1	1	1	1	1	1	0
BTN3A3	7	No	N/A	No	0.1822384	1	1	1	0.383	1	1	1	1	1	1	1	1	1	1	0
OR5V1	6	No	N/A	No	1	1	1	1	0.685	1	1	1	1	1	1	1	1	1	1	0
AP1G2	16	No	N/A	No	1	1	1	1	0.544	1	1	1	1	1	1	1	1	1	1	0
TNS4	5	No	N/A	No	0.6341485	1	1	1	0.932	1	1	1	1	1	1	1	0.133222096376908	1	1	0
PARK2	17	No	N/A	No	1	1	1	1	0.218	1	1	1	1	1	0.897019	1	1	1	1	0
RFX6	18	No	N/A	No	1	1	1	1	0.473	1	1	1	1	1	1	1	1	1	1	0
CDCA7	5	No	N/A	No	0.8197841	1	1	1	0.469	1	1	1	1	1	1	1	0.201409216598165	1	1	0
SLC23A3	8	No	N/A	No	0.6500319	1	1	1	0.831	1	1	1	1	1	1	1	1	1	1	0
TBL1XR1	7	No	Unk	Missense somatic drivers in other tissues	0.9625508	0.0911299672332947	1	1	0.411	1	1	1	1	1	1	1	0.183572851547689	1	1	0
HIRA	8	No	N/A	No	1	0.575396739795288	0.137798603258	1	0.394	1	1	1	1	1	1	1	1	1	1	0
ISLR	12	No	N/A	No	1	1	0.0301408657406	1	0.258	1	1	1	1	1	1	1	1	1	1	1
YEATS2	13	No	N/A	No	1	1	1	1	0.415	1	1	1	1	1	1	1	1	1	1	0
C2orf53	19	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GIMAP8	16	No	N/A	No	0.05128902	1	0.296129069535	1	0.234	1	1	1	1	1	0.928678	1	1	1	1	0
ZNF91	26	No	N/A	No	0.7334669	0.219980815874058	0.204009720262	1	0.56	1	1	1	1	1	0.904178	1	0.00314701059450986	1	1	1
DUSP27	52	No	N/A	No	2.345034e-05	1	1	1	0.518	1	1	1	1	1	1	1	1	1	1	1
ZNF607	24	No	N/A	No	1	0.938578175752199	0.170584080939	1	0.7	1	1	1	1	1	1	1	1	1	1	0
SGSM2	5	No	N/A	No	1	1	1	1	0.603	1	1	1	1	1	1	1	1	1	1	0
ABHD16A	6	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
GLIS3	10	No	N/A	No	1	0.121511303769431	1	1	0.306	1	1	1	1	1	1	1	1	1	1	0
TTLL4	10	No	N/A	No	1	1	1	1	0.127	1	1	1	1	1	1	1	1	1	1	0
MMP20	9	No	N/A	No	0.1649677	1	1	1	0.952	1	1	1	1	1	1	1	1	1	1	0
DDX50	12	No	N/A	No	0.0106297	1	1	1	0.364	1	1	1	1	1	1	1	1	1	1	1
SNX29	10	No	N/A	No	0.4262599	1	1	1	0.381	1	1	1	1	1	1	1	1	1	1	0
OXR1	9	No	N/A	No	1	1	1	1	0.2	1	1	1	1	1	1	1	0.155872626185575	1	1	0
TM9SF3	6	No	N/A	No	1	1	1	1	0.329	1	1	1	1	1	1	1	1	1	1	0
VPS35	8	No	N/A	No	1	0.252990363715653	1	1	0.0216	1	1	1	1	1	1	1	1	1	1	1
CPSF2	9	No	N/A	No	0.1199932	1	1	1	0.565	1	1	1	1	1	1	1	1	1	1	0
BIN1	5	No	N/A	No	1	1	1	1	0.544	1	1	1	1	1	1	1	1	1	1	0
ANKRD13D	9	No	N/A	No	0.8553417	0.169670644799291	1	1	0.801	1	1	1	1	1	1	1	1	1	1	0
NT5C1B	11	No	N/A	No	1	1	1	1	0.245	1	1	1	1	1	1	1	1	1	1	0
IFNLR1	5	No	N/A	No	1	0.459756163635022	1	1	1	1	1	1	1	1	1	1	1	1	1	0
NR2E1	10	No	N/A	No	0.6064904	1	1	1	0.0635	1	1	1	1	1	0.905925	1	1	1	1	0
IRS4	33	No	N/A	No	1	1	1	1	0.832	1	1	1	1	1	1	1	1	1	1	0
TNFSF18	7	No	N/A	No	1	1	1	1	0.919	1	1	1	1	1	1	1	1	1	1	0
GSTA1	7	No	N/A	No	0.1475327	1	1	1	0.604	1	1	1	1	1	0.802339	1	1	1	1	0
HHIPL1	13	No	N/A	No	0.008411577	1	1	1	0.332	1	1	1	1	1	0.629636	1	1	1	1	1
CCDC13	13	No	N/A	No	0.01564167	1	1	1	0.396	1	1	1	1	1	1	1	1	1	1	1
ASAH2	5	No	N/A	No	0.7395072	1	1	0.001143164	0.897	1	1	1	1	1	1	1	1	1	1	1
BTBD7	9	No	N/A	No	0.9778014	1	1	1	0.68	1	1	1	1	1	1	1	0.146377517469313	1	1	0
CDC27	17	No	N/A	No	1	0.117777633166579	1	1	0.441	1	1	1	1	1	0.789492	1	0.0144329998840334	1	1	1
AC040977.1	5	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
MORC3	9	No	N/A	No	0.3451311	1	1	1	0.455	1	1	1	1	1	1	1	0.00583628941398459	1	1	1
ITGAE	27	No	N/A	No	0.1046895	0.37975382936565	1	1	0.729	1	1	1	1	1	0.603107	1	1	1	1	0
OR8B8	12	No	N/A	No	0.5062259	1	1	1	0.935	1	1	1	1	1	0.890486	1	1	1	1	0
SIRPB2	5	No	N/A	No	0.122717	1	1	1	0.506	1	1	1	1	1	1	1	1	1	1	0
DNAH9	118	No	N/A	No	0.2557122	1	1	1	0.987	1	1	1	1	1	0.929167	1	1	1	1	0
CRYGC	12	No	N/A	No	0.01596916	1	1	1	0.546	1	1	1	1	1	0.931822	1	0.107246341321434	1	1	1
CDKL4	8	No	N/A	No	0.1072035	1	1	1	0.221	1	1	1	1	1	1	1	1	1	1	0
SLC3A1	10	No	N/A	No	1	1	1	1	0.634	1	1	1	1	1	1	1	1	1	1	0
VPS45	6	No	N/A	No	0.7695515	0.545500564569676	1	1	0.273	1	1	1	1	1	1	1	1	1	1	0
SKAP1	8	No	N/A	No	0.6510188	1	0.137798603258	1	0.839	1	1	1	1	1	1	1	1	1	1	0
C11orf84	6	No	N/A	No	0.2864558	1	1	1	0.569	1	1	1	1	1	1	1	1	1	1	0
HNRNPAB	6	No	N/A	No	1	0.45243801643835	1	1	1	1	1	1	1	1	1	1	0.00568758352639819	1	1	1
PARP15	6	No	N/A	No	0.5748913	1	1	1	0.0224	1	1	1	1	1	1	1	1	1	1	1
OR1L4	8	No	N/A	No	1	1	1	1	0.821	1	1	1	1	1	1	1	1	1	1	0
OR13C8	14	No	N/A	No	0.1739496	1	1	1	0.604	1	1	1	1	1	0.813571	1	1	1	1	0
CCDC109B	5	No	N/A	No	0.8615802	0.722327693674978	1	1	0.417	1	1	1	1	1	1	1	0.214087394190245	1	1	0
GBP4	21	No	N/A	No	0.455088	1	1	1	0.9	1	1	1	1	1	0.943877	1	1	1	1	0
C10orf137	13	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CEP135	13	No	N/A	No	1	1	0.170584080939	1	0.507	1	1	1	1	1	1	1	1	1	1	0
HIVEP1	21	No	N/A	No	0.95366	0.415972084116031	1	1	0.00124	1	1	1	1	1	1	1	1	1	1	1
EIF3K	6	No	N/A	No	0.9793396	1	1	1	0.716	1	1	1	1	1	1	1	1	1	1	0
MRPL2	14	No	N/A	No	1	0.553313629377988	1	1	0.681	1	1	1	1	1	1	1	1	1	1	0
CDCA2	7	No	N/A	No	1	1	1	1	0.96	1	1	1	1	1	1	1	1	1	1	0
ITPR3	21	No	N/A	No	1	1	1	1	0.901	1	1	1	1	1	0.92874	1	1	1	1	0
ATRIP	10	No	N/A	No	1	0.565670744182391	1	1	0.045	1	1	1	1	1	1	1	1	1	1	1
DNM1L	5	No	N/A	No	1	0.12653935446125	1	1	0.899	1	1	1	1	1	1	1	1	1	1	0
ZBTB9	6	No	N/A	No	0.6189641	1	1	1	0.64	1	1	1	1	1	1	1	1	1	1	0
OR6T1	39	No	N/A	No	0.00758306	1	1	1	0.551	1	1	1	1	1	0.896144	1	1	1	1	1
EBF3	17	No	N/A	No	0.1087041	1	1	1	0.448	1	1	1	1	1	0.92874	1	1	1	1	0
TCF21	5	No	N/A	No	0.6334155	1	1	1	0.953	1	1	1	1	1	1	1	1	1	1	0
EXT1	8	No	Unk	Other germline drivers in other tissues	0.9099863	0.80601973125936	1	1	0.707	1	1	1	1	1	1	1	1	1	1	0
TMF1	10	No	N/A	No	1	1	1	1	0.591	1	1	1	1	1	1	1	1	1	1	0
HAPLN1	19	No	N/A	No	0.009231688	1	1	1	0.0304	1	1	1	1	1	0.534728	1	1	1	1	2
WTAP	7	No	N/A	No	0.3259892	0.00745746563776585	1	1	0.102	1	1	1	1	1	1	1	1	1	1	1
NAP1L1	5	No	N/A	No	0.8701376	0.555545482473897	1	1	0.819	1	1	1	1	1	1	1	0.162420909624054	1	1	0
TNRC6A	27	No	N/A	No	1	0.92218930135266	1	1	0.812	1	1	1	1	1	1	1	1	1	1	0
PVRL4	9	No	N/A	No	0.1475327	1	1	1	0.536	1	1	1	1	1	1	1	1	1	1	0
C17orf78	6	No	N/A	No	0.2573751	1	1	1	0.515	1	1	1	1	1	1	1	1	1	1	0
ZNF185	6	No	N/A	No	0.7605653	1	1	1	0.251	1	1	1	1	1	1	1	0.12314661719958	1	1	0
TCF12	10	No	Unk	Other somatic drivers in other tissues	1	0.267465657240402	1	1	0.416	1	1	1	1	1	1	1	1	1	1	0
FAM71A	17	No	N/A	No	4.384333e-06	1	1	1	0.739	1	1	1	1	1	1	1	1	1	1	1
RAB1B	5	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SULT1B1	10	No	N/A	No	0.3633386	1	1	1	0.521	1	1	1	1	1	0.789492	1	1	1	1	0
EPB41L4A	6	No	N/A	No	0.897253	1	1	1	0.111	1	1	1	1	1	1	1	1	1	1	0
KLK6	8	No	N/A	No	0.2077983	1	1	1	0.846	1	1	1	1	1	0.936477	1	1	1	1	0
SYT11	11	No	N/A	No	0.07363826	0.468049256474062	1	1	0.59	1	1	1	1	1	0.673361	1	1	1	1	0
POU4F1	5	No	N/A	No	0.9523038	1	1	1	0.455	1	1	1	1	1	1	1	1	1	1	0
CPNE5	6	No	N/A	No	0.8253781	1	1	1	0.647	1	1	1	1	1	1	1	1	1	1	0
ZFR2	7	No	N/A	No	1	1	1	1	0.309	1	1	1	1	1	1	1	1	1	1	0
ERVFRD-1	5	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
DGKB	38	No	N/A	No	0.0005045481	1	1	1	0.846	1	1	1	1	1	1	1	1	1	1	1
GAL3ST3	12	No	N/A	No	0.000558708	1	1	1	0.691	1	1	1	1	1	1	1	1	1	1	1
C10orf82	6	No	N/A	No	0.4639558	1	1	1	0.0302	1	1	1	1	1	1	1	1	1	1	1
NT5C1A	12	No	N/A	No	0.05359972	1	1	1	0.493	1	1	1	1	1	1	1	1	1	1	0
IGLON5	5	No	N/A	No	0.5402038	1	1	1	0.617	1	1	1	1	1	1	1	1	1	1	0
VPS18	9	No	N/A	No	1	0.0586556070059204	1	1	0.291	1	1	1	1	1	1	1	1	1	1	0
TRIM24	9	No	OG	Other somatic drivers in other tissues	1	1	1	1	0.826	1	1	1	1	1	1	1	0.0166416963518351	1	1	1
AC090186.1	14	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
APOA1	6	No	N/A	No	0.742929	1	1	1	0.104	1	1	1	1	1	1	1	0.146422904356447	1	1	0
CRHBP	11	No	N/A	No	0.0513518	1	1	1	0.617	1	1	1	1	1	1	1	1	1	1	0
SLC6A3	6	No	N/A	No	1	1	1	1	0.0268	1	1	1	1	1	0.434966	1	1	1	1	1
LAMP2	6	No	N/A	No	1	0.612397421167109	1	1	0.0492	1	1	1	1	1	1	1	1	1	1	1
OR5B21	13	No	N/A	No	0.2584217	1	1	1	0.998	1	1	1	1	1	0.673361	1	1	1	1	0
OR51B2	8	No	N/A	No	1	1	1	1	0.151	1	1	1	1	1	1	1	1	1	1	0
SSR4	6	No	N/A	No	0.7876599	1	1	1	0.217	1	1	1	1	1	1	1	0.0903923529363658	1	1	0
OPRK1	13	No	N/A	No	1	1	1	1	0.954	1	1	1	1	1	0.727521	1	1	1	1	0
URI1	8	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.213074486659931	1	1	0
PLIN5	6	No	N/A	No	0.8166335	1	1	1	0.192	1	1	1	1	1	1	1	1	1	1	0
GRM7	42	No	N/A	No	0.3000795	1	1	1	0.796	1	1	1	1	1	0.740921	1	1	1	1	0
CRISPLD2	5	No	N/A	No	0.9680426	1	1	1	0.795	1	1	1	1	1	1	1	1	1	1	0
SDF4	10	No	N/A	No	1	1	1	1	0.34	1	1	1	1	1	1	1	1	1	1	0
LRRC49	7	No	N/A	No	0.6889968	1	1	1	0.441	1	1	1	1	1	1	1	1	1	1	0
IFNA10	14	No	N/A	No	0.1266765	1	1	1	0.523	1	1	1	1	1	0.92874	1	1	1	1	0
BAIAP2	8	No	N/A	No	1	1	1	1	0.677	1	1	1	1	1	1	1	1	1	1	0
CRMP1	14	No	N/A	No	0.1949866	1	1	1	0.937	1	1	1	1	1	0.952325	1	0.112063270166614	1	1	0
ITGB2	8	No	N/A	No	0.4941392	1	1	1	0.87	1	1	1	1	1	1	1	1	1	1	0
SPDYC	7	No	N/A	No	0.03904015	1	1	1	0.684	1	1	1	1	1	1	1	1	1	1	1
LMBRD1	6	No	N/A	No	1	1	1	1	0.775	1	1	1	1	1	1	1	1	1	1	0
ARFGAP3	5	No	N/A	No	0.8493978	0.299200256758717	1	1	0.656	1	1	1	1	1	1	1	0.180186690485011	1	1	0
UTP18	6	No	N/A	No	0.804096	0.841080483061874	1	1	0.473	1	1	1	1	1	1	1	1	1	1	0
PPP3CA	14	No	N/A	No	0.3163294	0.0065133037988481	0.0238321062093	1.094601e-10	0.737	1	1	1	1	1	0.0100831	1.786e-05	0.174768421383759	1	1	5
IFIT1B	8	No	N/A	No	0.8553417	1	1	1	0.126	1	1	1	1	1	0.96459	1	1	1	1	0
TTLL13	5	No	N/A	No	1	1	1	1	0.409	1	1	1	1	1	1	1	1	1	1	0
NUP210L	21	No	N/A	No	0.1179033	1	1	1	0.981	1	1	1	1	1	1	1	1	1	1	0
KIF17	17	No	N/A	No	1	1	1	1	0.252	1	1	1	1	1	1	1	1	1	1	0
SOGA1	9	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AL049836.1	12	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLC9A6	20	No	N/A	No	0.003643861	0.520914864309104	1	1	0.382	1	1	1	1	1	0.943997	1	1	1	1	1
HLA-G	5	No	N/A	No	1	1	1	1	0.737	1	1	1	1	1	1	1	1	1	1	0
DPEP3	10	No	N/A	No	0.006635817	1	1	1	0.538	1	1	1	1	1	0.984243	1	1	1	1	1
WDPCP	13	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
SLFN12	5	No	N/A	No	1	1	1	1	0.816	1	1	1	1	1	1	1	1	1	1	0
TLK2	9	No	N/A	No	0.7824212	1	0.137798603258	1	0.699	1	1	1	1	1	1	1	0.00281278326650513	1	1	1
CLPTM1L	5	No	N/A	No	1	1	1	1	0.783	1	1	1	1	1	1	1	0.0610605893646722	1	1	0
ATP1A4	23	No	N/A	No	1	1	1	1	0.957	1	1	1	1	1	0.966699	1	0.213145647551536	1	1	0
MRPL49	8	No	N/A	No	0.9274715	0.95787987556694	1	1	0.548	1	1	1	1	1	1	1	0.198590648717553	1	1	0
MTMR12	13	No	N/A	No	0.2754371	0.933149478388634	1	1	0.0127	1	1	1	1	1	0.978925	1	1	1	1	1
DPM1	16	No	N/A	No	1	4.52777886041287e-07	1	1	0.225	1	1	1	1	1	0.89591	1	1	1	1	1
SLC39A11	6	No	N/A	No	0.7794505	1	1	1	0.553	1	1	1	1	1	1	1	1	1	1	0
ARHGEF37	9	No	N/A	No	0.05359459	1	1	1	0.72	1	1	1	1	1	1	1	1	1	1	0
FAM169A	7	No	N/A	No	1	0.765659999292854	1	1	0.191	1	1	1	1	1	1	1	1	1	1	0
KCNA1	18	No	N/A	No	0.01675959	1	1	1	0.84	1	1	1	1	1	0.855912	1	1	1	1	1
CRISP1	12	No	N/A	No	0.0229388	1	1	1	0.887	1	1	1	1	1	0.92874	1	1	1	1	1
CDH22	23	No	N/A	No	1	1	1	1	0.264	0.977836716081565	1	1	1	1	0.778504	1	1	1	1	0
GPR75	5	No	N/A	No	1	1	1	1	0.937	1	1	1	1	1	1	1	1	1	1	0
SPRY3	8	No	N/A	No	0.4436928	1	1	1	0.211	1	1	1	1	1	1	1	1	1	1	0
GPR45	14	No	N/A	No	0.04722198	1	1	1	0.857	1	1	1	1	1	0.851184	1	1	1	1	1
NOTCH1	27	Yes	OG/TSG	Missense somatic drivers in matching tissue	0.01588961	1	1	1	0.171	1	1	1	1	1	1	1	0.211754567546245	1	1	1
OR9G4	12	No	N/A	No	0.8067813	1	1	1	0.00274	1	1	1	1	1	0.827809	1	1	1	1	1
KIAA1875	6	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
FKBP15	6	No	N/A	No	1	1	1	1	0.632	1	1	1	1	1	1	1	1	1	1	0
EPX	16	No	N/A	No	0.5996537	1	1	1	0.608	1	1	1	1	1	0.851184	1	1	1	1	0
KRTAP19-5	9	No	N/A	No	0.6536934	1	1	1	0.155	1	1	1	1	1	1	1	1	1	1	0
DCAF5	5	No	N/A	No	1	1	1	1	0.867	1	1	1	1	1	1	1	0.0855409678794559	1	1	0
PIP	8	No	N/A	No	0.5819093	1	1	1	0.807	1	1	1	1	1	1	1	1	1	1	0
PIM2	13	No	N/A	No	0.04615395	1	1	1	0.271	1	1	1	1	1	0.904178	1	0.0892402582980253	1	1	1
ACO1	5	No	N/A	No	1	1	1	1	0.122	1	1	1	1	1	1	1	0.209556575888559	1	1	0
KCNA5	24	No	N/A	No	0.153179	1	1	0.0001315589	0.905	1	1	1	1	1	0.676367	1	1	1	1	1
APC2	8	No	N/A	No	1	1	1	1	0.221	1	1	1	1	1	1	1	1	1	1	0
NF2	6	No	TSG	Missense somatic drivers in other tissues	0.3149572	0.00607087568408807	1	1	0.0736	1	1	1	1	1	1	1	0.0775527125918784	1	1	1
FOSL1	7	No	N/A	No	0.06334232	0.440749075361117	1	1	0.0761	1	1	1	1	1	1	1	0.0340455378282435	1	1	1
EHMT2	17	No	N/A	No	1	1	1	1	0.564	1	1	1	1	1	1	1	1	1	1	0
AFF4	9	No	OG	Other somatic drivers in other tissues	0.8397899	1.04479324465078e-05	1	1	0.0379	1	1	1	1	1	1	1	0.069018030191261	1	1	2
MYH6	50	No	N/A	No	0.5597818	1	1	1	0.186	1	1	1	1	1	0.943882	1	1	1	1	0
KRTAP22-1	11	No	N/A	No	1	1	1	1	0.732	1	1	1	1	1	1	1	1	1	1	0
SLC39A6	14	No	N/A	No	0.01578918	0.800039325408189	0.242974966049	1	0.0564	1	1	1	1	1	1	1	1	1	1	1
SLC24A2	18	No	N/A	No	1	1	1	1	0.494	1	1	1	1	1	0.902385	1	1	1	1	0
DOCK10	44	No	N/A	No	0.05738331	1	1	1	0.67	1	1	1	1	1	0.813571	1	0.108728318263345	1	1	0
OR4F15	7	No	N/A	No	0.5775297	1	1	1	0.693	1	1	1	1	1	1	1	1	1	1	0
TRIM49C	10	No	N/A	No	1	1	1	7.277328e-05	1	1	1	1	1	1	0.891795	1	1	1	1	1
TRAF3IP1	6	No	N/A	No	0.9891704	1	1	1	0.326	1	1	1	1	1	1	1	1	1	1	0
PCDHGA5	252	No	N/A	No	1	1	1	1	0.682	1	0.466859916025293	1	1	1	0.921578	1	1	1	1	0
TMEM99	13	No	N/A	No	1	1	1	1	0.793	1	1	1	1	1	1	1	1	1	1	0
SAFB2	8	No	N/A	No	1	0.552123040453058	1	1	0.466	1	1	1	1	1	1	1	0.152858693272418	1	1	0
CHMP4C	5	No	N/A	No	0.6289382	1	1	1	0.821	1	1	1	1	1	1	1	0.159470023040022	1	1	0
SNRNP200	23	No	N/A	No	0.8418632	1	1	1	0.563	1	1	1	1	1	0.851184	1	1	1	1	0
OR5M11	15	No	N/A	No	0.0001542432	1	1	1	0.342	1	1	1	1	1	1	1	1	1	1	1
IGHMBP2	16	No	N/A	No	0.2651674	0.415323951542754	1	1	0.525	1	1	1	1	1	0.874768	1	1	1	1	0
TUBGCP6	11	No	N/A	No	1	1	1	1	0.799	1	1	1	1	1	1	1	0.183953512824443	1	1	0
TNC	27	No	N/A	No	0.743913	0.332187995936189	0.308925641919	2.289424e-05	0.0516	1	1	1	1	1	0.534728	1	1	1	1	1
BNC1	21	No	N/A	No	0.1608895	1	1	1	0.489	1	1	1	1	1	1	1	1	1	1	0
PRKAG2	5	No	N/A	No	1	1	1	1	0.35	1	1	1	1	1	1	1	1	1	1	0
SLC17A3	16	No	N/A	No	0.01954701	1	1	1	0.383	1	1	1	1	1	1	1	1	1	1	1
OR2G2	34	No	N/A	No	5.051355e-05	1	1	1	0.368	1	1	1	1	1	1	1	1	1	1	1
CLPB	5	No	N/A	No	1	1	0.0107520760273	1	0.252	1	1	1	1	1	1	1	1	1	1	1
C1QTNF2	5	No	N/A	No	0.3409123	1	1	1	0.468	1	1	1	1	1	1	1	1	1	1	0
EYS	48	No	N/A	No	0.2182141	1	1	1.368773e-27	1	0.167622052473996	1	1	1	1	0.794318	0.005914	1	1	1	2
OR52K2	8	No	N/A	No	0.8980354	1	1	1	0.492	1	1	1	1	1	1	1	1	1	1	0
TMEM176B	14	No	N/A	No	0.5128364	1	1	1	0.924	1	1	1	1	1	1	1	1	1	1	0
DMD	112	No	N/A	No	0.003775294	1	1	1	0.927	1	1	1	1	1	0.775086	1	1	1	1	1
CCDC18	5	No	N/A	No	1	1	1	1	0.354	1	1	1	1	1	1	1	1	1	1	0
DNTTIP1	8	No	N/A	No	0.9691804	1	1	1	0.579	1	1	1	1	1	1	1	0.123886725169553	1	1	0
ZNF566	6	No	N/A	No	0.1833705	0.907774341103367	0.0301408657406	1	0.982	1	1	1	1	1	1	1	1	1	1	1
TRAPPC1	9	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.160544846088404	1	1	0
FPR1	9	No	N/A	No	0.6845197	1	0.0107520760273	1	0.0232	1	1	1	1	1	0.904178	1	1	1	0.002031438	3
GALNT5	10	No	N/A	No	1	1	1	1	0.969	1	1	1	1	1	0.841329	1	1	1	1	0
MARCH1	18	No	N/A	No	1	1	1	0.000212887	0.411	1	1	1	1	1	0.8686	1	1	1	1	1
CLHC1	7	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
CEL	11	No	N/A	No	0.5841518	1	1	1	0.095	1	1	1	1	1	0.806521	1	1	1	1	0
POLR3C	7	No	N/A	No	1	1	0.0107520760273	1	0.00398	1	1	1	1	1	1	1	1	1	1	2
C10orf68	8	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
HS3ST1	8	No	N/A	No	0.4767711	1	1	1	0.0589	1	1	1	1	1	0.816222	1	1	1	1	0
CCDC33	12	No	N/A	No	1	1	1	1	0.73	1	1	1	1	1	1	1	1	1	1	0
FLRT2	16	No	N/A	No	1	1	0.281939728329	1	0.306	1	1	1	1	1	0.996108	1	1	1	1	0
TBRG1	5	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
OPN5	14	No	N/A	No	0.03858183	1	1	1	0.297	1	1	1	1	1	0.906517	1	1	1	1	1
DBT	8	No	N/A	No	0.4988047	1	1	1	0.646	1	1	1	1	1	0.855215	1	1	1	1	0
APOA4	12	No	N/A	No	0.009048094	1	1	1	0.791	1	1	1	1	1	0.846898	1	1	1	1	1
SGK223	8	No	N/A	No	1	1	1	1	0.533	1	1	1	1	1	1	1	1	1	1	0
ARHGAP39	6	No	N/A	No	1	1	1	1	0.471	1	1	1	1	1	1	1	1	1	1	0
KPNA4	6	No	N/A	No	0.7131041	1	1	1	0.809	1	1	1	1	1	1	1	1	1	1	0
RGS3	14	No	N/A	No	1	0.295090164371845	1	1	0.1	1	1	1	1	1	1	1	1	1	1	0
DET1	8	No	N/A	No	1	1	1	1	0.761	1	1	1	1	1	1	1	1	1	1	0
PINX1	8	No	N/A	No	0.6939713	0.864205228942122	1	1	0.271	1	1	1	1	1	1	1	1	1	1	0
CTC-203F4.1	7	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
AC016182.1	8	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
RFX4	16	No	N/A	No	0.6178009	1	1	1	0.0184	1	1	1	1	1	1	1	1	1	1	1
PAX2	14	No	N/A	No	0.2339307	1	1	1	0.233	1	1	1	1	1	1	1	1	1	1	0
TRAPPC11	9	No	N/A	No	1	1	1	1	1	1	1	1	1	1	1	1	0.209556575888559	1	1	0
WWC3	16	No	N/A	No	0.539786	1	1	1	0.166	1	1	1	1	1	1	1	0.0473872572517596	1	1	1
CLEC18B	7	No	N/A	No	0.7518856	1	1	1	0.847	1	1	1	1	1	1	1	1	1	1	0
RECK	9	No	N/A	No	0.1529277	1	1	1	0.0951	1	1	1	1	1	1	1	1	1	1	0
AP3D1	8	No	N/A	No	1	1	1	1	0.751	1	1	1	1	1	1	1	1	1	1	0
SRCIN1	12	No	N/A	No	0.6242926	0.672272163609587	1	1	0.486	1	1	1	1	1	1	1	1	1	1	0
DMBT1	46	No	N/A	No	0.2492507	1	1	1	0.0543	0.829459497731231	1	1	1	1	0.813571	1	1	1	1	0
ATP8B1	7	No	N/A	No	1	1	1	1	0.494	1	1	1	1	1	1	1	1	1	1	0
RHAG	13	No	N/A	No	0.1258615	1	1	1	0.951	1	1	1	1	1	0.952325	1	1	1	1	0
USP31	14	No	N/A	No	0.6601336	1	1	1	0.503	1	0.577418958198392	1	1	1	1	1	1	1	1	0
FIG4	14	No	N/A	No	0.8635896	1	0.264254949146	1	0.348	1	1	1	1	1	0.851184	1	0.193476007235249	1	1	0
SYK	6	No	OG	Other somatic drivers in other tissues	1	1	1	1	0.899	1	1	1	1	1	1	1	0.00178049534201214	1	1	1
